Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,-9999
Austin Reaves,37:05,13,23,.565,4,8,.500,8,8,1.000,0,3,3,3,2,1,0,2,38,32.0,+1,reaveau01
LeBron James,34:56,12,17,.706,4,6,.667,1,2,.500,1,6,7,8,1,2,5,2,29,26.2,-11,jamesle01
Max Christie,33:08,2,13,.154,2,8,.250,1,2,.500,0,3,3,3,0,0,1,0,7,0.3,0,chrisma02
Jaxson Hayes,33:04,3,7,.429,0,0,,0,0,,1,8,9,1,0,0,1,2,6,4.3,+9,hayesja02
Rui Hachimura,32:18,4,10,.400,1,4,.250,1,1,1.000,3,3,6,4,1,0,1,0,10,10.4,+3,hachiru01
Gabe Vincent,29:04,4,8,.500,1,5,.200,1,2,.500,0,1,1,3,2,2,1,2,10,9.6,0,vincega01
Dalton Knecht,18:23,0,4,.000,0,3,.000,2,3,.667,1,0,1,1,0,0,0,0,2,0.2,+6,knechda01
Trey Jemison,14:36,0,0,,0,0,,0,0,,0,4,4,0,0,2,1,4,0,0.0,-6,jemistr01
Shake Milton,7:26,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,+3,miltosh01
