Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,-9999
Luka Dončić,41:18,8,26,.308,3,10,.300,3,4,.750,1,11,12,12,2,0,5,1,22,15.6,+3,doncilu01
Dalton Knecht,41:01,8,18,.444,3,9,.333,0,2,.000,0,4,4,1,0,0,1,2,19,8.9,+10,knechda01
Austin Reaves,36:02,3,14,.214,1,5,.200,10,11,.909,2,6,8,10,0,1,3,3,17,14.7,-10,reaveau01
Gabe Vincent,33:58,8,12,.667,6,9,.667,2,2,1.000,0,0,0,3,0,0,1,4,24,18.3,-1,vincega01
Alex Len,13:19,0,1,.000,0,0,,0,0,,2,0,2,2,0,1,1,3,0,0.6,-4,lenal01
Jarred Vanderbilt,26:52,3,3,1.000,1,1,1.000,0,0,,1,5,6,2,1,0,1,0,7,9.7,-7,vandeja01
Jordan Goodwin,24:13,6,8,.750,5,6,.833,0,0,,1,7,8,0,1,0,2,3,17,14.4,-3,goodwjo01
Trey Jemison,17:37,1,3,.333,0,0,,0,0,,1,2,3,0,0,2,1,4,2,0.4,+1,jemistr01
Shake Milton,5:39,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.7,-4,miltosh01
