Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,-9999
LeBron James,38:09,9,15,.600,3,6,.500,1,2,.500,1,4,5,9,2,0,2,0,22,22.9,+14,jamesle01
Max Christie,37:07,6,12,.500,3,7,.429,1,2,.500,0,3,3,0,2,1,0,0,16,13.2,+10,chrisma02
Anthony Davis,36:38,10,21,.476,1,3,.333,1,2,.500,2,9,11,4,2,2,1,0,22,20.2,+7,davisan02
Austin Reaves,35:14,5,9,.556,2,3,.667,2,2,1.000,0,3,3,14,3,0,1,4,14,20.8,+14,reaveau01
Rui Hachimura,33:16,9,15,.600,2,5,.400,3,4,.750,2,6,8,1,1,0,2,2,23,17.8,+10,hachiru01
Gabe Vincent,25:56,6,9,.667,2,5,.400,0,0,,0,1,1,4,1,1,0,3,14,13.7,0,vincega01
Jaxson Hayes,14:11,2,3,.667,0,0,,0,0,,1,0,1,0,1,0,0,1,4,4.0,+2,hayesja02
Dalton Knecht,13:48,0,4,.000,0,4,.000,2,2,1.000,0,2,2,1,0,0,0,1,2,0.1,-4,knechda01
Shake Milton,5:41,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-8,miltosh01
