Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,-9999
Shake Milton,43:02,5,15,.333,1,4,.250,5,6,.833,1,1,2,3,1,1,3,2,16,8.1,-25,miltosh01
Bronny James,38:18,2,10,.200,0,2,.000,0,0,,1,2,3,6,4,0,3,1,4,3.9,-23,jamesbr02
Dalton Knecht,37:22,9,21,.429,5,12,.417,4,4,1.000,2,6,8,0,0,2,2,1,27,18.1,-28,knechda01
Markieff Morris,32:48,5,10,.500,1,3,.333,0,0,,0,4,4,6,1,1,2,4,11,9.5,-17,morrima02
Alex Len,13:33,2,4,.500,0,1,.000,0,0,,0,2,2,1,0,1,3,6,4,-1.4,-15,lenal01
Jordan Goodwin,30:13,5,14,.357,2,5,.400,0,0,,2,5,7,4,2,0,2,0,12,9.9,-18,goodwjo01
Trey Jemison,25:15,1,2,.500,0,0,,1,2,.500,4,4,8,1,0,1,5,4,3,0.4,-13,jemistr01
Christian Koloko,19:29,2,4,.500,0,1,.000,0,2,.000,3,5,8,0,1,5,0,3,4,8.1,-1,kolokch01
